20,"http://www.wikidata.org/entity/Q57728663","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20Judith%20with%20the%20Head%20of%20Holofernes%20-%20WGA20269.jpg","1616","9","","","http://www.wikidata.org/entity/Q678082","http://www.wikidata.org/entity/Q678082","Herzog Anton Ulrich Museum","http://www.wikidata.org/entity/Q5599","Peter Paul Rubens","male","http://www.wikidata.org/entity/Q622783","Herzog Anton Ulrich Museum","52.2635","10.533"
21,"http://www.wikidata.org/entity/Q58331423","Judith Victorious","http://commons.wikimedia.org/wiki/Special:FilePath/Thirion%20Judith%20Victorieuse%20Tours.jpg","1873","9","","","http://www.wikidata.org/entity/Q2404549","http://www.wikidata.org/entity/Q2404549","Musée des Beaux-Arts de Tours","http://www.wikidata.org/entity/Q18289401","Eugène Romain Thirion","male","http://www.wikidata.org/entity/Q142","Musée des Beaux-Arts de Tours","47.3952","0.6949"
22,"http://www.wikidata.org/entity/Q64576803","Q64576803","http://commons.wikimedia.org/wiki/Special:FilePath/Emile%20Bernard%201893%20Judith%20et%20Holopherne.jpg","1893","9","","","http://www.wikidata.org/entity/Q3330192","http://www.wikidata.org/entity/Q3330192","Brest’s Museum of Fine Arts","http://www.wikidata.org/entity/Q264193","Émile Bernard","male","http://www.wikidata.org/entity/Q142","Brest’s Museum of Fine Arts","48.3852","-4.49002"
23,"http://www.wikidata.org/entity/Q65971920","Portrait of Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Rubens72.jpg","1630","9","","","http://www.wikidata.org/entity/Q51252","http://www.wikidata.org/entity/Q51252","Uffizi","http://www.wikidata.org/entity/Q5599","Peter Paul Rubens","male","http://www.wikidata.org/entity/Q622783","Uffizi","43.768438888889","11.2559"
24,"http://www.wikidata.org/entity/Q77933949","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Werkst.%20Lucas%20Cranach%20d.%C3%84.%20-%20Judith%20mit%20dem%20Kopf%20von%20Holofernes%20%28National%20Gallery%20of%20Ireland%29.jpg","1550","9","","","http://www.wikidata.org/entity/Q2018379","http://www.wikidata.org/entity/Q2018379","National Gallery of Ireland","http://www.wikidata.org/entity/Q191748","Lucas Cranach the Elder","male","http://www.wikidata.org/entity/Q12548","National Gallery of Ireland","53.34091","-6.25255"
25,"http://www.wikidata.org/entity/Q99571360","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Cristofano%20Allori%20002.jpg","1612","9","","","http://www.wikidata.org/entity/Q29286","http://www.wikidata.org/entity/Q29286","Pitti Palace","http://www.wikidata.org/entity/Q352482","Cristofano Allori","male","http://www.wikidata.org/entity/Q154849","Pitti Palace","43.765","11.25"
26,"http://www.wikidata.org/entity/Q105203831","Judith with the Severed Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20with%20the%20Severed%20Head%20of%20Holofernes%2C%20signed%20Muhammad%20Zaman%2C%20Iran%2C%20Isfahan%2C%20c.%201680%20AD%2C%20opaque%20gold%20and%20watercolor%20on%20paper.jpg","1680","9","","","","http://www.wikidata.org/entity/Q66455355","Nasser D. Khalili Collection of Islamic Art","http://www.wikidata.org/entity/Q2743344","Mohammad Zaman","male","http://www.wikidata.org/entity/Q794","","",""
27,"http://www.wikidata.org/entity/Q107723883","Judith with the Head of Holofernes","","1510","9","","","http://www.wikidata.org/entity/Q1327919","http://www.wikidata.org/entity/Q1327919","The Wallace Collection","http://www.wikidata.org/entity/Q455712","Domenico di Pace Beccafumi","male","","The Wallace Collection","51.5175","-0.15305555555556"
28,"http://www.wikidata.org/entity/Q28829844","Judith with the Head of Holophernes","http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Francesco%20Nuvolone%20-%20Judith%20with%20the%20head%20of%20Holofernes%20-%20M.Ob.972%20-%20National%20Museum%20in%20Warsaw.jpg","1601","7","","","http://www.wikidata.org/entity/Q1191732","http://www.wikidata.org/entity/Q153306","National Museum in Warsaw","http://www.wikidata.org/entity/Q951849","Carlo Francesco Nuvolone","male","","","",""
29,"http://www.wikidata.org/entity/Q29044280","Judith and her maidservant with the head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20and%20her%20maidservant%20with%20the%20head%20of%20Holofernes%2C%20by%20Orazio%20Gentileschi.jpg","1608","9","","","http://www.wikidata.org/entity/Q1132918","http://www.wikidata.org/entity/Q1132918","National Museum of Art, Architecture and Design","http://www.wikidata.org/entity/Q367360","Orazio Gentileschi","male","","National Museum of Art, Architecture and Design","59.916136111111","10.737541666667"
